file_name,file_path,absolute_path,duration,transcription,speaker_id,speaker_name,original_cer,original_transcript,utmos
BAC009S0363W0426,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0426.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0426.wav,3.875,照片 中 桌 上 摆 满 纸张,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,照片中桌上摆满纸张,3.1473824977874756
BAC009S0363W0306,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0306.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0306.wav,4.537,谈及 七 月末 八月 初 这 一时间 节点,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.14285714285714285,谈及7月末8月初这一时间节点,3.1332767009735107
BAC009S0363W0338,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0338.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0338.wav,5.669,大批 游客 的 到来 将 极大 地 刺激 当地 的 旅游 消费,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.05,大批游客的到来将极大的刺激当地的旅游消费,3.158177375793457
BAC009S0363W0170,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0170.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0170.wav,5.212,万科 并 不 会 因为 本 次 合作 而 退出 商业 地产,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,万科并不会因为本次合作而退出商业地产,3.429089307785034
BAC009S0363W0281,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0281.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0281.wav,4.298,报 出 他 最近 去 图书 馆 借 过 什么 书,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,报出他最近去图书馆借过什么书,3.1078646183013916
BAC009S0363W0258,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0258.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0258.wav,3.098,从 技术 上 不 是 不 可能,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,从技术上不是不可能,3.119860887527466
BAC009S0363W0172,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0172.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0172.wav,4.091,统筹 和 整合 旗 下 商用 资源,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,统筹和整合旗下商用资源,3.1869864463806152
BAC009S0363W0365,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0365.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0365.wav,3.589,目前 已 公开 的 信息 显示,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,目前已公开的信息显示,3.068061113357544
BAC009S0363W0163,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0163.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0163.wav,3.303,万科 商业 还是 自己 做,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,万科商业还是自己做,3.2599856853485107
BAC009S0363W0349,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0349.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0349.wav,4.674,在全 球 互联 网 互通 互联 的 格局 下,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,在全球互联网互通互联的格局下,3.4620871543884277
BAC009S0363W0322,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0322.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0322.wav,3.897,空调 企业 需要 健康 有 序 发展,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,空调企业需要健康有序发展,3.176940441131592
BAC009S0363W0327,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0327.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0327.wav,3.235,北京 商报 记者 陈 维,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,北京商报记者陈维,3.259958028793335
BAC009S0363W0173,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0173.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0173.wav,4.286,探索 适合 未来 发展 的 商业 模式,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,探索适合未来发展的商业模式,3.633439064025879
BAC009S0363W0484,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0484.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0484.wav,3.463,如果 哈文 确实 离开 央视,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,如果哈文确实离开央视,3.2981982231140137
BAC009S0363W0348,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0348.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0348.wav,4.492,一 系列 的 投资 机会 将会 慢慢 展开,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,一系列的投资机会将会慢慢展开,3.478633403778076
BAC009S0363W0252,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0252.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0252.wav,6.103,其中 集体 劳动 争议 的 组织 性 策划 性 取向 明显,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,其中集体劳动争议的组织性策划性取向明显,3.042768955230713
BAC009S0363W0293,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0293.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0293.wav,3.211,一旦 形成 大数 据 模式,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,一旦形成大数据模式,3.3575968742370605
BAC009S0363W0177,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0177.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0177.wav,3.634,双方 的 合作 只能 是 新 项目,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,双方的合作只能是新项目,3.219252347946167
BAC009S0363W0312,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0312.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0312.wav,3.886,或许 格力 美 的 此番 口水 战,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,或许格力美的此番口水战,3.019479990005493
BAC009S0363W0471,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0471.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0471.wav,4.011,有 称 哈文 递交 辞职 申请,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,有称哈文递交辞职申请,3.270185947418213
BAC009S0363W0169,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0169.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0169.wav,3.588,我们 还有 各自 独立 发展 的 业务,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,我们还有各自独立发展的业务,3.1160593032836914
BAC009S0363W0272,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0272.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0272.wav,4.4,这 听 起来 的确 是 相互 矛盾 的 事情,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,这听起来的确是相互矛盾的事情,3.430173397064209
BAC009S0363W0462,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0462.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0462.wav,5.645,哈 工大 校长 大学 生 越来 越 少 记 笔记,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,哈工大校长大学生越来越少记笔记,3.185181140899658
BAC009S0363W0248,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0248.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0248.wav,3.817,如何 改革 现行 的 工资 制度,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,如何改革现行的工资制度,3.1924924850463867
BAC009S0363W0345,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0345.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0345.wav,4.412,提升 企业 形象 和 产品 的 知名 度,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,提升企业形象和产品的知名度,3.4329066276550293
BAC009S0363W0299,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0299.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0299.wav,3.657,个人 信息 是 无法 直接 过滤 的,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,个人信息是无法直接过滤的,3.2927772998809814
BAC009S0363W0492,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0492.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0492.wav,4.914,但 也有 媒体 称 她 将 赴 美 陪 女儿 读书,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.06666666666666667,但也有媒体称他将赴美陪女儿读书,3.4812116622924805
BAC009S0363W0489,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0489.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0489.wav,5.692,记者 多次 以 短信 和 电话 的 方式 联系 哈文 本人,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,记者多次以短信和电话的方式联系哈文本人,3.0077528953552246
BAC009S0363W0179,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0179.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0179.wav,3.726,如今 商业 地产 操盘 人 的 路,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,如今商业地产操盘人的路,3.2897439002990723
BAC009S0363W0175,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0175.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0175.wav,6.56,澎湃 新闻 记者 曾 统计 过 万科 的 商业 地产 占 比,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.05263157894736842,澎湃新闻记者从统计过万科的商业地产占比,3.052633762359619
BAC009S0363W0336,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0336.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0336.wav,4.354,可以 得到 国家 政策 资金 的 战略 扶持,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,可以得到国家政策资金的战略扶持,3.047184944152832
BAC009S0363W0195,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0195.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0195.wav,3.76,反而 扩大 了 中国 的 基尼 系数,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,反而扩大了中国的基尼系数,3.1287286281585693
BAC009S0363W0181,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0181.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0181.wav,3.143,万达 只要 万科 就 对 了,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,万达只要万科就对了,3.3149752616882324
BAC009S0363W0303,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0303.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0303.wav,3.806,从 近期 市场 表现 不 难看 出,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,从近期市场表现不难看出,3.1035048961639404
BAC009S0363W0351,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0351.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0351.wav,3.372,有 助 于 形成 价值 投资,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,有助于形成价值投资,3.4278206825256348
BAC009S0363W0356,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0356.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0356.wav,5.017,其中 相关 基建 类 股票 也 值得 关注,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,其中相关基建类股票也值得关注,3.070500373840332
BAC009S0363W0343,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0343.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0343.wav,4.046,还 将获 得数 量 可观 的 净利 润,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,还将获得数量可观的净利润,3.075432538986206
BAC009S0363W0439,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0439.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0439.wav,3.131,被 砍 伤 的 母女 三人 中,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.1111111111111111,"被砍伤的母女三人中,",3.0928008556365967
BAC009S0363W0307,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0307.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0307.wav,4.354,当下 正 处于 空调 厂商 的 关键 时刻,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,当下正处于空调厂商的关键时刻,3.1901326179504395
BAC009S0363W0298,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0298.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0298.wav,4.16,大数 据 在 涉及 交换 分析 挖掘 时,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.07692307692307693,"大数据在涉及交换分析挖掘时,",3.402273178100586
BAC009S0363W0482,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0482.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0482.wav,3.954,可能 不 会 导演 猴 年春 晚 了,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,可能不会导演猴年春晚了,3.019718885421753
BAC009S0363W0384,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0384.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0384.wav,4.709,也 在 加紧 建设 国家 京 张 高速 铁路,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,也在加紧建设国家京张高速铁路,3.2484540939331055
BAC009S0363W0413,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0413.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0413.wav,5.783,由 国际 巨星 成龙 参与 录制 的 天天 向上 播出,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,由国际巨星成龙参与录制的天天向上播出,3.014279842376709
BAC009S0363W0416,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0416.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0416.wav,4.126,并 表示 非常 感谢 公安 干警 们,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,并表示非常感谢公安干警们,3.164224624633789
BAC009S0363W0474,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0474.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0474.wav,4.252,哈文 在 去年 就 有 辞职 的 想法,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,哈文在去年就有辞职的想法,3.513943910598755
BAC009S0363W0178,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0178.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0178.wav,3.154,擅长 商业 的 毛 大庆 走 了,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,擅长商业的毛大庆走了,3.3300490379333496
BAC009S0363W0255,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0255.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0255.wav,4.949,如果 说 这个 数据 能够 直接 点 到 每 一 个人,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.058823529411764705,"如果说这个数据能够直接点到每一个人,",3.106600284576416
BAC009S0363W0493,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0493.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0493.wav,3.84,多位 央视 员工 向 记者 透露,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,多位央视员工向记者透露,3.004105806350708
BAC009S0363W0337,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0337.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0337.wav,4.571,要 形成 自主 可控 的 信息 产业 体系,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,要形成自主可控的信息产业体系,3.3125815391540527
BAC009S0363W0141,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0141.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0141.wav,3.703,未来 可能 五六 线 都 可以 考虑,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,未来可能五六线都可以考虑,3.2072854042053223
BAC009S0363W0207,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0207.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0207.wav,6.926,虽然 现在 的 营 改 增减 少 了 营业 税 的 重复 征收 情况,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.047619047619047616,虽然现在的盈改增减少了营业税的重复征收情况,3.325533390045166
BAC009S0363W0139,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0139.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0139.wav,4.274,不 只是 为 一二 线 的人 盖 好 房子,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,不只是为一二线的人盖好房子,3.0132951736450195
BAC009S0363W0267,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0267.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0267.wav,7.154,大数 据 时代 的 隐私 边界 正 变得 暧昧 不清 搜狐 科技,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.047619047619047616,"大数据时代的隐私边界正变得暧昧,不清搜狐科技",3.0430543422698975
BAC009S0363W0404,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0404.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0404.wav,4.766,该 海报 以 脸部 大特 写 呈现,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,该海报以脸部大特写呈现,3.390773296356201
BAC009S0363W0494,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0494.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0494.wav,4.103,哈文 辞职 一事 早 在内 部 传开,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.08333333333333333,"哈文辞职一事早在内部传开,",3.0613491535186768
BAC009S0363W0135,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0135.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0135.wav,3.782,那 会 是一 个 非常 巨大 的 项目,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,那会是一个非常巨大的项目,3.1147968769073486
BAC009S0363W0463,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0463.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0463.wav,6.412,提倡 互联 网 时代 大学 生 仍 要 拾 回 课堂 记 笔记 的 传统,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.045454545454545456,提倡互联网时代大学生仍要实回课堂记笔记的传统,3.1030287742614746
BAC009S0363W0288,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0288.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0288.wav,4.194,你 的 宁 静生 活 却 从此 被 打破,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,你的宁静生活却从此被打破,3.2128899097442627
BAC009S0363W0185,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0185.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0185.wav,5.257,我们 在 一 起 会使 整个 项目 的 价值 有 所 提升,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,我们在一起会使整个项目的价值有所提升,3.0081498622894287
BAC009S0363W0408,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0408.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0408.wav,3.405,但 表情 十分 不 耐烦,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,但表情十分不耐烦,3.104349136352539
BAC009S0363W0200,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0200.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0200.wav,4.434,间接 税 对 居民 消费 环节 征税,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,间接税对居民消费环节征税,3.125486373901367
BAC009S0363W0395,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0395.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0395.wav,4.572,张家口 机场 未来 也 或 有 扩建 的 可能,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,张家口机场未来也或有扩建的可能,3.4921741485595703
BAC009S0363W0249,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0249.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0249.wav,3.703,成为 两难 选择 和利 益博 弈,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,成为两难选择和利益博弈,3.0047688484191895
BAC009S0363W0396,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0396.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0396.wav,3.76,投资 主线 之二 是 消费 服务,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,投资主线之二是消费服务,3.1238210201263428
BAC009S0363W0186,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0186.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0186.wav,6.594,可能 逐渐 摸索 出 一 条 在世 界 房地 产 产业 崭新 的 模式,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,可能逐渐摸索出一条在世界房地产产业崭新的模式,3.1910150051116943
BAC009S0363W0140,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0140.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0140.wav,5.382,当然 包括 为 三四 线 城市 的人 去 盖 好 房子,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,当然包括为三四线城市的人去盖好房子,3.192178249359131
BAC009S0363W0459,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0459.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0459.wav,3.806,东北 网 记者 接到 爆料 称,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,东北网记者接到爆料称,3.1441431045532227
BAC009S0363W0208,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0208.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0208.wav,3.211,但 即使 改成 了 增值 税,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,但即使改成了增值税,3.5456783771514893
BAC009S0363W0341,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0341.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0341.wav,4.4,且 这种 增长 具有 一定 的 可 持续 性,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,且这种增长具有一定的可持续性,3.0650646686553955
BAC009S0363W0476,./aishell/data_aishell/wav/train/S0363/BAC009S0363W0476.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0363/BAC009S0363W0476.wav,3.269,因此 选择 了 暂时 留任,e11f78a26c11c954fca53a43fad7b4bec6a37f7e7612e6e0982fc18104dd55ce,S0363,0.0,因此选择了暂时留任,3.047435760498047
